n_sim,l,s,cr_mean,glv_mean,div
0.0,0.76,30.0,0.0,0.0,1.0
0.0,0.76,35.0,0.0,0.0,1.0
0.0,0.76,40.0,0.0,0.0,1.0
0.0,0.76,45.0,0.0,0.0,1.0
0.0,0.76,50.0,0.0,0.0,1.0
0.0,0.76,55.0,0.0,0.0,1.0
0.0,0.81,10.0,0.0,0.0,1.0
0.0,0.81,15.0,0.0,0.0,1.0
0.0,0.81,20.0,0.0,0.0,1.0
0.0,0.81,25.0,0.0,0.0,1.0
0.0,0.81,30.0,0.0,0.0,1.0
0.0,0.81,35.0,0.0,0.0,1.0
0.0,0.81,40.0,0.0,0.0,1.0
0.0,0.81,45.0,0.0,0.0,1.0
0.0,0.81,50.0,0.0,0.0,1.0
0.0,0.81,55.0,0.0,0.0,1.0
0.0,0.8600000000000001,10.0,0.0,0.0,1.0
0.0,0.8600000000000001,15.0,0.0,0.0,1.0
0.0,0.8600000000000001,20.0,0.0,0.0,1.0
0.0,0.8600000000000001,25.0,0.0,0.0,1.0
0.0,0.8600000000000001,30.0,0.0,0.0,1.0
0.0,0.8600000000000001,35.0,0.0,0.0,1.0
0.0,0.8600000000000001,40.0,0.0,0.0,1.0
0.0,0.8600000000000001,45.0,0.0,0.0,1.0
0.0,0.8600000000000001,50.0,0.0,0.0,1.0
0.0,0.8600000000000001,55.0,0.0,0.0,1.0
1.0,0.01,10.0,32.48594424864734,15.952281575632616,0.0
1.0,0.01,15.0,31.20598575872613,40.384010633821774,0.0
1.0,0.01,20.0,15.341375847066953,7.82037031295676,0.0
1.0,0.01,25.0,13.998685478322923,22.63763165016613,0.0
1.0,0.01,30.0,9.218700416179178,18.615638015616437,0.0
1.0,0.01,35.0,7.87779231235299,14.506764980719318,0.0
1.0,0.01,40.0,8.393435174239064,16.08400209982923,0.0
1.0,0.01,45.0,5.690056055514369,7.963678503253211,0.0
1.0,0.01,50.0,6.088459972860084,7.39852499702552,0.0
1.0,0.01,55.0,5.646142578685104,14.033086637540215,0.0
1.0,0.060000000000000005,10.0,50.95273260775124,17.53334161302816,0.0
1.0,0.060000000000000005,15.0,29.167413450700735,23.366099513045686,0.0
1.0,0.060000000000000005,20.0,18.807304563757477,21.259168517742438,0.0
1.0,0.060000000000000005,25.0,11.810751400892999,63.89422712721581,0.0
1.0,0.060000000000000005,30.0,9.978530403458238,4.3818448666978265,0.0
1.0,0.060000000000000005,35.0,8.116751808408727,4.617881538417313,0.0
1.0,0.060000000000000005,40.0,10.160221334532359,7.459861602178504,0.0
1.0,0.060000000000000005,45.0,7.522260447358618,4.266487983185128,0.0
1.0,0.060000000000000005,50.0,5.446261794596864,20.99850044185124,0.0
1.0,0.060000000000000005,55.0,5.484076087944598,8.166867764388154,0.0
1.0,0.11,10.0,0.0,0.0,1.0
1.0,0.11,15.0,32.32850024161899,10.242164158915154,0.0
1.0,0.11,20.0,18.80480395874155,6.716891864161759,0.0
1.0,0.11,25.0,12.244313201944694,5.102523189834102,0.0
1.0,0.11,30.0,13.167237566882216,16.838905234343756,0.0
1.0,0.11,35.0,7.596867919137825,11.75407491651141,0.0
1.0,0.11,40.0,7.899082222495167,16.125028207673203,0.0
1.0,0.11,45.0,6.84767600383094,34.4979069373234,0.0
1.0,0.11,50.0,0.0,0.0,1.0
1.0,0.11,55.0,5.199581695287608,14.379538919030978,0.0
1.0,0.16000000000000003,10.0,42.76460591225521,9.932028139323759,0.0
1.0,0.16000000000000003,15.0,23.709329893433623,11.200001885325575,0.0
1.0,0.16000000000000003,20.0,13.632304159354314,16.2539230054195,0.0
1.0,0.16000000000000003,25.0,11.730288775772808,15.590856916926548,0.0
1.0,0.16000000000000003,30.0,0.0,0.0,1.0
