n_sim,l,s,cr_mean,glv_mean,div
1.0,0.17,30.0,8.73788778405809,0.07166012338989634,0.0
1.0,0.17,35.0,8.397946379457242,0.065681595170508,0.0
1.0,0.17,40.0,8.931764645986675,0.07956079537398524,0.0
1.0,0.17,45.0,6.637291172204216,0.07950597297798943,0.0
1.0,0.17,50.0,7.105569734230275,0.07403464799674053,0.0
1.0,0.17,55.0,5.741296468427088,0.08363508648962313,0.0
1.0,0.21000000000000002,10.0,34.59065221953781,0.16283738830158034,0.0
1.0,0.21000000000000002,15.0,29.703798194011178,0.20449765649644217,0.0
1.0,0.21000000000000002,20.0,0.0,0.0,1.0
1.0,0.21000000000000002,25.0,11.990287654072825,0.08195578715719551,0.0
1.0,0.21000000000000002,30.0,9.833975804535632,0.07102408794519974,0.0
1.0,0.21000000000000002,35.0,8.503411362939639,0.08106740148988859,0.0
1.0,0.21000000000000002,40.0,8.71970822167245,0.065460476538449,0.0
1.0,0.21000000000000002,45.0,8.051250980448495,0.09328788367202831,0.0
1.0,0.21000000000000002,50.0,7.486921242512997,0.0801194559088777,0.0
1.0,0.21000000000000002,55.0,5.404403851536435,0.055832605165795406,0.0
1.0,0.25,10.0,45.358014998086006,0.2766828344653044,0.0
1.0,0.25,15.0,21.001236462183176,0.11610681644290723,0.0
1.0,0.25,20.0,16.850433549576778,0.11098202386249031,0.0
1.0,0.25,25.0,10.904825287066478,0.08005594740261555,0.0
1.0,0.25,30.0,14.018322821151003,0.11523644073422289,0.0
1.0,0.25,35.0,9.29986343191909,0.08230366472380428,0.0
1.0,0.25,40.0,7.371678088442545,0.06027744959495708,0.0
1.0,0.25,45.0,6.491491381486792,0.07698281482006067,0.0
1.0,0.25,50.0,0.0,0.0,1.0
1.0,0.25,55.0,7.110669943727201,0.07975643396260579,0.0
1.0,0.29000000000000004,10.0,34.284424196931106,0.17237692391822393,0.0
1.0,0.29000000000000004,15.0,24.724136279954514,0.12302415779634542,0.0
1.0,0.29000000000000004,20.0,19.147758308311467,0.14543652074064195,0.0
1.0,0.29000000000000004,25.0,14.109754413776834,0.08151010165332517,0.0
1.0,0.29000000000000004,30.0,0.0,0.0,1.0
1.0,0.29000000000000004,35.0,9.030831417563494,0.07714197451944577,0.0
1.0,0.29000000000000004,40.0,7.370922407958654,0.05694302538805605,0.0
1.0,0.29000000000000004,45.0,6.032615090873946,0.06721635542985047,0.0
1.0,0.29000000000000004,50.0,5.840489369066585,0.056430697191948154,0.0
1.0,0.29000000000000004,55.0,4.923735148043728,0.052601490621655915,0.0
1.0,0.33,10.0,27.264279166312484,0.17440387097362509,0.0
1.0,0.33,15.0,26.450591584931797,0.1858630582886224,0.0
1.0,0.33,20.0,14.854664019839415,0.11603594597512319,0.0
1.0,0.33,25.0,11.776846384905179,0.1160596897266795,0.0
1.0,0.33,30.0,0.0,0.0,1.0
1.0,0.33,35.0,9.081969949515633,0.11940372971421773,0.0
1.0,0.33,40.0,9.013988858444321,0.10394433740304931,0.0
1.0,0.33,45.0,7.0946341393810375,0.06324391295319971,0.0
1.0,0.33,50.0,5.911073877494989,0.05960143738795454,0.0
1.0,0.33,55.0,5.594357310310873,0.06119375476279759,0.0
1.0,0.37,10.0,40.55775685635176,0.19626752512104512,0.0
1.0,0.37,15.0,23.270111907211586,0.13607756840958166,0.0
1.0,0.37,20.0,18.57684857353947,0.1112205001172167,0.0
1.0,0.37,25.0,12.93920540153048,0.12895200673496207,0.0
1.0,0.37,30.0,12.93326754252707,0.10562940108967407,0.0
1.0,0.37,35.0,12.812496052672678,0.12667313031224905,0.0
1.0,0.37,40.0,6.512130629576605,0.07025155926683357,0.0
1.0,0.37,45.0,6.85289156782415,0.06284031684689252,0.0
1.0,0.37,50.0,6.533781514447876,0.08291719371699498,0.0
1.0,0.37,55.0,0.0,0.0,1.0
1.0,0.41000000000000003,10.0,45.67957582336518,0.20592793544765922,0.0
1.0,0.41000000000000003,15.0,24.041222930993552,0.17128811940745656,0.0
1.0,0.41000000000000003,20.0,0.0,0.0,1.0
1.0,0.41000000000000003,25.0,10.510873031172364,0.10218132862844242,0.0
1.0,0.41000000000000003,30.0,13.431632834384791,0.09313513812256156,0.0
1.0,0.41000000000000003,35.0,8.770977622169674,0.094695310399192,0.0
1.0,0.41000000000000003,40.0,8.39023457521474,0.07025353625765025,0.0
1.0,0.41000000000000003,45.0,6.01435207141755,0.06024541719554789,0.0
1.0,0.41000000000000003,50.0,7.050772907465116,0.0632244785515893,0.0
1.0,0.41000000000000003,55.0,4.979597126476056,0.07378640005164736,0.0
1.0,0.45,10.0,27.974222230941574,0.23411064097604856,0.0
1.0,0.45,15.0,21.692311480108632,0.0969212149542675,0.0
1.0,0.45,20.0,24.6338334140863,0.12981155336353103,0.0
1.0,0.45,25.0,11.655733023974511,0.08859879328789884,0.0
1.0,0.45,30.0,16.53773269162745,0.10424454697182943,0.0
1.0,0.45,35.0,10.169456826887663,0.07821867145319497,0.0
1.0,0.45,40.0,8.627768610410424,0.06066794932487631,0.0
1.0,0.45,45.0,6.08861129416708,0.08076895424041083,0.0
1.0,0.45,50.0,6.680905213285367,0.07634678764335527,0.0
1.0,0.45,55.0,5.296089640551898,0.06015294693047569,0.0
1.0,0.49,10.0,59.44787760165341,0.25888242950999646,0.0
1.0,0.49,15.0,22.12098229524098,0.09388689120423234,0.0
1.0,0.49,20.0,17.30356691144846,0.1290813199477753,0.0
1.0,0.49,25.0,13.202398328456134,0.09166036580113657,0.0
1.0,0.49,30.0,0.0,0.0,1.0
1.0,0.49,35.0,7.830090111271378,0.10371806612238192,0.0
1.0,0.49,40.0,8.404223879221329,0.07997224371045657,0.0
1.0,0.49,45.0,7.254232093359164,0.07309289748251889,0.0
1.0,0.49,50.0,7.5440621855106365,0.06694391001886828,0.0
1.0,0.49,55.0,5.622882083553531,0.07262096752344743,0.0
1.0,0.53,10.0,49.56792482439646,0.25257954029463525,0.0
1.0,0.53,15.0,27.107870383619616,0.15639051512941046,0.0
1.0,0.53,20.0,14.203004338861074,0.16503527591222994,0.0
1.0,0.53,25.0,14.034684015347445,0.08611889081595846,0.0
1.0,0.53,30.0,12.348122852443332,0.08201117151815494,0.0
1.0,0.53,35.0,8.261718528104131,0.05318216210817787,0.0
1.0,0.53,40.0,6.870249945527492,0.05341487007303401,0.0
1.0,0.53,45.0,6.520353042904954,0.0593724901845859,0.0
1.0,0.53,50.0,6.921610943836641,0.09422458605783338,0.0
1.0,0.53,55.0,5.728293910371071,0.07500341414541291,0.0
1.0,0.5700000000000001,10.0,29.229872292627977,0.11036635324496984,0.0
1.0,0.5700000000000001,15.0,20.318382786794373,0.09967793248081104,0.0
1.0,0.5700000000000001,20.0,20.634038249863828,0.07946953810978033,0.0
1.0,0.5700000000000001,25.0,10.954782802581894,0.07554294026111426,0.0
1.0,0.5700000000000001,30.0,11.951930536694636,0.11955778420810895,0.0
1.0,0.5700000000000001,35.0,9.437558365985927,0.11046900789737615,0.0
1.0,0.5700000000000001,40.0,8.34375911759209,0.06691332718066176,0.0
1.0,0.5700000000000001,45.0,7.014581773997359,0.05413084514145483,0.0
1.0,0.5700000000000001,50.0,7.382504645486785,0.06132752934279619,0.0
1.0,0.5700000000000001,55.0,6.363137533149407,0.05006912732741156,0.0
1.0,0.61,10.0,36.55684748331385,0.09904239056659994,0.0
1.0,0.61,15.0,0.0,0.0,1.0
1.0,0.61,20.0,14.50706476955454,0.08793001516753543,0.0
1.0,0.61,25.0,14.681997667986225,0.07044251833158711,0.0
1.0,0.61,30.0,14.850826034016325,0.09281883008445622,0.0
1.0,0.61,35.0,9.375905816932189,0.08704570564263424,0.0
1.0,0.61,40.0,8.302473472555116,0.08184719134874821,0.0
1.0,0.61,45.0,6.104207021290476,0.05046373158356162,0.0
1.0,0.61,50.0,7.476640797661006,0.07901741904281236,0.0
1.0,0.61,55.0,6.126682658600843,0.05205312326528046,0.0
1.0,0.65,10.0,37.17141794449472,0.14984769064658532,0.0
1.0,0.65,15.0,27.826820830916326,0.1660238217820936,0.0
1.0,0.65,20.0,13.892817830861555,0.0673237707895275,0.0
1.0,0.65,25.0,16.767910948387524,0.11451995853706984,0.0
1.0,0.65,30.0,0.0,0.0,1.0
1.0,0.65,35.0,0.0,0.0,1.0
1.0,0.65,40.0,12.782008408447062,0.083354600260155,0.0
1.0,0.65,45.0,6.586371818962193,0.06933185568646225,0.0
1.0,0.65,50.0,6.291834402901835,0.042069011643909617,0.0
1.0,0.65,55.0,5.468115480716587,0.054206060116914895,0.0
1.0,0.6900000000000001,10.0,38.752036402105816,0.1470710262738501,0.0
1.0,0.6900000000000001,15.0,16.946388942824242,0.10842657687911528,0.0
1.0,0.6900000000000001,20.0,17.390699936535896,0.08532521732919812,0.0
1.0,0.6900000000000001,25.0,14.142033469649034,0.10564076808293513,0.0
